time_start_loading,time_sweeping_start,time_bfgs_start,time_done
79959.700465934,79959.714862006,79977.730658936,80023.828256985
80280.622837426,80280.63326463,80298.194888079,80341.646919221
79828.378482029,79828.392898514,79846.65331197,79888.59252118
80370.145840632,80370.158126815,80388.300172328,80431.341246657
1948.080212162,1948.093920759,1966.355891022,2008.598901301
80008.815706627,80008.825602112,80026.861853255,80071.685314872
1941.377575095,1941.392233,1959.150405832,2001.469591547
2184.080196761,2184.090147978,2201.555631779,2243.722584893
2313.574136431,2313.589013854,2331.444311233,2375.658509054
79956.139789422,79956.149816275,79974.068537929,80016.106941818
79708.566576242,79708.581605208,79735.979277289,79790.420797524
80503.406741015,80503.417073255,80521.152258168,80565.232210602
80006.088931036,80006.098436055,80024.223048481,80066.452120124
80500.759262077,80500.769149214,80518.446332381,80563.559284159
2009.482049902,2009.491963964,2027.266921089,2070.031025788
1956.259653072,1956.26963173,1974.309807914,2019.945426533
1646.848749266,1646.858370962,1664.874381997,1707.002602441
1890.154492266,1890.168052905,1909.44655634,1953.278101807
1645.433117022,1645.442127557,1661.947835684,1704.584881212
2189.024047111,2189.038417278,2207.038659983,2249.075477785
1645.497510719,1645.510815166,1664.278907854,1706.471116995
80068.515250055,80068.525182619,80086.351592587,80127.543027346
79708.421365121,79708.43603425,79727.693512969,79770.245623597
2312.659825717,2312.673714022,2330.112471723,2371.905756928
80137.072434672,80137.086773821,80154.650441899,80199.504338497
80473.751837477,80473.761508136,80491.713023295,80537.079696349
80184.762679307,80184.778260363,80202.499371811,80243.910253196
80432.712731545,80432.723197894,80453.62729928,80495.162700069
80202.326543776,80202.341560499,80220.584859746,80265.461444567
1649.429390844,1649.439458597,1667.459966733,1710.027183765
2155.248077758,2155.257872996,2172.7683126,2217.463331634
1898.419879652,1898.434435784,1924.578718794,1966.163680219
1997.398385046,1997.41033106,2014.987822032,2056.236625602
2019.949559688,2019.959857193,2037.965688282,2083.573684937
2132.441244374,2132.450866247,2150.17999831,2192.4593785
1585.276251715,1585.290035321,1604.797968393,1647.098046883
79958.95162002,79958.96173324,79977.583322479,80020.472455647
80271.272883502,80271.282952322,80288.608047012,80330.74231235
2128.226661992,2128.241623189,2146.169757647,2188.36715832
80066.456388023,80066.466402956,80084.588176518,80126.765605817
2127.445109913,2127.45480165,2145.027147556,2186.926789357
1896.809974603,1896.819836057,1914.546645032,1959.244573533
1885.65440705,1885.66871764,1903.58882094,1946.451421864
1585.278747539,1585.292443498,1604.072929857,1645.603224926
1833.030738018,1833.049190187,1851.341657809,1894.324229714
79953.74574181,79953.755564518,79971.841191655,80015.258390047
2309.804688023,2309.8192536,2327.691520584,2369.932402641
1584.877602077,1584.888311629,1603.031721855,1645.79999192
2260.713199062,2260.727543,2278.65793989,2321.479480884
1768.582198819,1768.596869766,1796.100394886,1851.667658671
2245.356615501,2245.366309385,2262.748556393,2305.728182212
1646.616477941,1646.626405374,1665.023998524,1708.016671042
2360.78427925,2360.793702395,2377.759469086,2419.048610805
80322.786123564,80322.79609873,80340.696378226,80384.689955165
1705.340911765,1705.350717109,1723.86627989,1766.311068291
2138.07307145,2138.082954869,2155.733097974,2198.279555567
80462.909208022,80462.918993022,80480.169881369,80524.047576768
79890.200448309,79890.21161922,79908.57017139,79951.799807385
2305.73247436,2305.742183697,2323.087017706,2365.682875959
2240.594801695,2240.608826751,2257.876674936,2299.538209243
79767.912347637,79767.921979751,79786.184909272,79827.695631819
2252.545108664,2252.554629216,2270.293376301,2312.656448466
1825.702993297,1825.717145735,1843.553955691,1885.845224614
79888.207786234,79888.217390462,79906.233373085,79947.739001829
79827.998537929,79828.009532242,79846.077046208,79887.444076278
2073.158718877,2073.16882698,2090.830828603,2134.034406755
80500.125648026,80500.141014825,80518.458785728,80564.302264697
2137.780164713,2137.791436142,2155.552065063,2198.773090493
79888.963980823,79888.973777945,79907.013690393,79949.147085546
80070.577382703,80070.586992231,80088.854576928,80132.439083001
1895.806827819,1895.821569678,1913.999153838,1956.483922251
80483.003885341,80483.016669058,80500.477171143,80542.722255477
80077.250704126,80077.260801649,80102.714876053,80149.835987767
80250.287384665,80250.297787392,80267.798728449,80309.83169774
79888.815788314,79888.82980936,79906.986437506,79949.351162628
80251.351853015,80251.361374596,80269.21616286,80311.909692544
2200.034876028,2200.045248578,2217.858361074,2261.679410316
79769.60784842,79769.617605085,79787.833982528,79830.410297041
80365.454494822,80365.46456871,80383.0760119,80426.318058481
2206.753268539,2206.763270899,2224.569660169,2270.506938398
2303.062448001,2303.072057776,2320.349270837,2363.167836903
2175.563550502,2175.578991234,2193.728725964,2239.586180749
79708.407072321,79708.421107643,79730.843029942,79772.71301543
79890.464398713,79890.474397395,79908.53819956,79950.878270878
1910.350315822,1910.363911407,1928.690658822,1974.9871479
79708.326355647,79708.339047959,79726.457761329,79769.210728261
2210.305763481,2210.31529628,2227.96258039,2270.759313172
79768.471025194,79768.485913151,79786.595355695,79829.169557735
2008.013068569,2008.027853136,2027.216196308,2070.907292238
79708.26886063,79708.307597653,79727.77283347,79770.967385507
80495.159822035,80495.169910352,80514.343557443,80560.064411192
2135.136548314,2135.146112758,2152.96630924,2197.972708097
80068.168941244,80068.182210863,80086.3211972,80129.462679042
80137.745075601,80137.755174385,80162.427937976,80219.447500629
80139.199668314,80139.211044694,80157.547605175,80201.805177208
1584.745687177,1584.789005919,1602.924290977,1646.056903556
80442.474086344,80442.483874219,80460.006699545,80502.869273634
79769.447670923,79769.457218684,79787.60585158,79830.191317279
80147.558417649,80147.568638889,80165.83654748,80209.913745438
79828.256781082,79828.266593958,79846.420533539,79888.602192889
79769.806168996,79769.819691369,79787.962969404,79830.326735028
80437.614247465,80437.624106818,80455.40807539,80500.755567572
80136.79013668,80136.804375966,80155.27974584,80198.402584446
1892.154401721,1892.164262452,1910.567912614,1954.502136233
79889.502430939,79889.517950546,79907.61030341,79949.274042246
80262.776523313,80262.786823611,80280.265109743,80323.055825949
79828.68287138,79828.692423843,79847.028528413,79889.122995809
2265.046505544,2265.057831583,2282.94383611,2326.948954478
80011.3798623,80011.390048799,80029.118510158,80071.251556581
1645.77990517,1645.789916785,1664.414977499,1707.269246493
2311.720162738,2311.730279554,2329.091174095,2370.620579283
2011.932991414,2011.94926246,2032.283132556,2077.322171436
2252.925295594,2252.935230741,2270.670766867,2314.52950375
1770.263614962,1770.273422134,1788.507873025,1832.749158929
2068.139137871,2068.149171901,2085.884924152,2128.532832743
80190.935873277,80190.946183154,80208.789044396,80250.734016987
80131.639069715,80131.653185351,80150.777861591,80194.838430599
80250.73238667,80250.745185457,80271.613864342,80319.28467892
1584.932507051,1584.942320686,1603.070466167,1644.775091324
80082.048235056,80082.058508787,80099.632821621,80144.688906474
80255.032701317,80255.042173391,80273.146071351,80315.960023189
80194.298998744,80194.308981578,80212.573349078,80255.75580286
2073.287135524,2073.2971925,2091.201489175,2133.095052752
2091.150073581,2091.163871596,2108.833940417,2151.452578357
80011.983099849,80011.99300304,80029.939390424,80071.72867467
2259.948522414,2259.95864433,2278.121664192,2321.993676377
2262.612340383,2262.626126083,2280.064834447,2324.07961113
80453.405409513,80453.415291019,80470.716181429,80513.107245744
80197.546264285,80197.559999045,80215.96961633,80261.891423121
80465.519940912,80465.52940504,80483.645100637,80527.795165945
80067.275681735,80067.285359656,80085.459962237,80127.918133083
2133.226364917,2133.236087527,2151.189084394,2194.371395456
2222.521540555,2222.531499492,2240.038069988,2285.244227198
1706.260599158,1706.270405184,1724.225679361,1765.993982928
2339.14762082,2339.162373173,2357.013130016,2403.15948562
80262.844871141,80262.854927126,80280.822031961,80323.994555262
1955.407683122,1955.422397255,1973.675622945,2019.389735344
79949.553312829,79949.563040703,79967.866052186,80010.164496684
1890.101254918,1890.110852996,1908.03780887,1949.838211249
1888.930358602,1888.940524621,1906.824641091,1950.496594231
79843.932046186,79843.946530963,79861.907131572,79906.040923297
80136.975033368,80136.984969908,80155.145390574,80198.197623329
80378.85607053,80378.866397418,80396.663486253,80439.281090745
2292.103713128,2292.113736898,2309.628500001,2369.74584328
80011.182153007,80011.192214965,80029.245808576,80074.106337888
2196.177045192,2196.186849036,2214.758297697,2258.804294136
2012.327094993,2012.341724149,2030.679039158,2074.031292783
2261.090191731,2261.100208886,2278.99782536,2325.130497058
80448.109307624,80448.124749018,80469.503954001,80514.563745094
79947.127040266,79947.136538195,79965.368498416,80007.214322399
79827.311333564,79827.321112845,79845.428289294,79886.806154249
2005.825759032,2005.835957212,2023.51857696,2066.205324138
2208.101454754,2208.111456032,2225.986736773,2269.698735478
79829.531372828,79829.541352498,79848.106485623,79891.289061549
79952.918709711,79952.933380695,79971.084007729,80013.076094975
80508.926875634,80508.93629741,80526.537481014,80570.357763825
2249.079221941,2249.088692306,2266.638434282,2308.828637399
1942.957137235,1942.966628645,1960.926162361,2002.66967796
80329.706610574,80329.716973401,80347.21638225,80392.526701545
1645.83927755,1645.84903678,1663.81507718,1706.100764067
2127.439301338,2127.449319981,2151.202297221,2200.577570348
80505.099611577,80505.113085561,80522.684189542,80565.71957113
1892.79695708,1892.810829378,1910.818356481,1953.432862652
1827.081757755,1827.0914738,1845.401801616,1887.382959336
80252.40841272,80252.418628765,80270.083679088,80312.036568563
80441.494915118,80441.504945823,80459.243457664,80501.844592352
1769.641974617,1769.655367464,1787.319404323,1831.51619715
