time_start_loading,time_sweeping_start,time_bfgs_start,time_done
21979.834149375,21979.850059685,22011.257956748,22082.57868769
108433.244372906,108433.258954476,108463.356654634,108532.60384021
22284.821883403,22284.837644113,22315.427152825,22386.183039609
108026.062740859,108026.080941805,108056.916012871,108132.523992957
22388.680708371,22388.696913995,22419.19217534,22490.540047672
107919.364039347,107919.375702056,107950.772067151,108021.486137166
21979.754046684,21979.76725829,22011.616792503,22086.043474402
21981.799333716,21981.814882816,22013.132071543,22085.817391501
108652.117224186,108652.133094719,108681.41671873,108755.440644024
21876.907223674,21876.923602551,21908.136808088,21980.978493942
22507.366424761,22507.382564771,22536.219527652,22610.978152332
108546.381196376,108546.39793594,108577.296607446,108645.131777589
22481.988093485,22482.001826384,22512.40177329,22589.830780098
108021.674774202,108021.7391274,108051.625285274,108121.964394022
22389.080980695,22389.097551999,22420.896674233,22493.568460099
22177.699472219,22177.715548568,22208.441717154,22279.542473077
108133.84483725,108133.860807177,108164.514034589,108239.664322091
21774.067848355,21774.084598812,21804.668195051,21876.662424906
108444.849770547,108444.865204266,108475.657182697,108550.674842552
108338.580301031,108338.596912195,108368.936977485,108441.599355994
107919.139063509,107919.149830737,107950.124219924,108022.421077796
108557.783579901,108557.799273562,108587.75434834,108661.137492057
22078.231023918,22078.247458778,22108.921049027,22179.361320199
21876.661535922,21876.677855424,21908.173393526,21979.725127612
108026.052115996,108026.067931681,108058.112372465,108132.004741712
22395.98564633,22396.00189604,22427.195736972,22500.1983356
108553.722259299,108553.738571406,108584.966415722,108659.713194341
21972.296490966,21972.311880286,22002.573198686,22070.609024166
108427.056540407,108427.072725739,108456.47343607,108526.181148794
108126.028202093,108126.044164775,108157.36358402,108232.74235442
22185.361944695,22185.37784325,22217.577933219,22290.858846289
108239.863455215,108239.879370852,108270.823291878,108343.634275383
22296.405957294,22296.421624774,22327.654817399,22400.188191297
108121.466056136,108121.481689676,108152.092213001,108221.638670714
108026.095139392,108026.114998181,108058.038502195,108130.848231354
108544.899613758,108544.915881549,108576.16741754,108649.888264975
108554.024297867,108554.040386512,108587.196334955,108663.383495551
107919.356261125,107919.370771928,107950.44640375,108019.958415197
108132.348874461,108132.365006832,108163.061594247,108237.340532007
22504.438885021,22504.455022215,22535.632555615,22609.144487746
108337.491982921,108337.508201567,108369.026849529,108440.484112434
107919.636311538,107919.655097403,107950.407266848,108021.596939931
107919.486042816,107919.498893841,107950.303189316,108021.855997872
21876.02603244,21876.043886649,21906.799311769,21981.620510303
108328.829264793,108328.845456777,108358.881549581,108429.867188634
108641.866224231,108641.881615728,108672.004042491,108744.578458689
108551.079511055,108551.097167762,108581.252777844,108656.528934523
108439.494579534,108439.510769756,108472.556906349,108547.875427726
108522.897939157,108522.913778069,108551.484057651,108623.654095751
108445.967381186,108445.984536103,108477.654642106,108557.91305337
21773.665267975,21773.676287167,21804.893639531,21879.214594709
108452.705052089,108452.722171829,108482.067499252,108556.362031698
22275.490638471,22275.50336798,22304.900167575,22374.965117902
22490.225644365,22490.241290606,22520.669136051,22593.410093916
107919.640549348,107919.65701547,107951.72152723,108025.140933591
108534.376313036,108534.392648428,108564.203128429,108637.111383061
108642.637074241,108642.652000609,108673.597298459,108743.507802279
21773.8440744,21773.856281705,21804.463200942,21875.265631971
21774.219902345,21774.236746042,21805.730396671,21877.443387075
22084.206519875,22084.222421891,22115.369662919,22187.263812197
21773.924481164,21773.936251021,21804.902901334,21875.103407827
107919.146927487,107919.15798212,107950.080980072,108022.568429525
