time_start_loading,time_sweeping_start,time_bfgs_start,time_done
952272.106831677,952272.159908805,952358.142770709,952542.919338521
952968.050960565,952968.090113645,953006.6488597,953089.87691859
952560.202016597,952560.260679799,952615.474254992,952836.38837392
952260.245324185,952260.291791109,952331.74772304,952531.211741258
952769.274479768,952769.309499769,952841.960206698,952972.631003609
952390.778026404,952390.812148741,952423.518059382,952496.837267628
952643.56605361,952643.626708592,952708.547844704,952959.578279296
952526.894435288,952526.970946947,952610.662522413,952814.463055991
952509.070139542,952509.105618279,952591.412691728,952801.229516571
952272.908067598,952272.954417833,952356.42328159,952687.311666556
952264.429760234,952264.456939733,952330.9867882,952455.254197386
952622.539549743,952622.570808252,952709.066179193,952960.711588471
952654.592366679,952654.634210947,952693.077296049,952803.748712544
952262.39941531,952262.415827391,952338.318627551,952512.641857015
952565.185380174,952565.244447938,952625.966226084,952752.564545886
952565.046795148,952565.0832275,952651.004288452,952771.958300282
952759.741059951,952759.79218625,952819.270385763,952932.256403355
952273.822450572,952273.856263063,952323.463175545,952485.102474761
952267.044977522,952267.145755262,952357.713172625,952481.494786051
952260.560073217,952260.597769179,952315.098809165,952544.344921952
952843.006489294,952843.048860166,952897.917543036,953082.380372728
952826.098439636,952826.134025857,952869.454231625,953019.064536706
952692.333553554,952692.385271555,952727.689718869,952913.546664017
952726.890117161,952726.932392071,952755.992046513,952850.078515046
952462.592417872,952462.623248987,952529.558156954,952684.106720566
952912.632858601,952912.669711444,952948.175975121,953054.159842895
952260.604882312,952260.664099485,952299.215347953,952374.11862961
952709.442472058,952709.470092213,952786.935714973,952910.686875122
952252.284993242,952252.301856304,952288.487241577,952443.450254308
952437.642505893,952437.707647688,952475.744505719,952635.541591753
952492.281307557,952492.314422316,952570.043427468,952814.357250577
952554.056531983,952554.1279391,952608.757464429,952805.472860501
952269.459043219,952269.510247644,952315.528877966,952451.084620049
952625.642411929,952625.681119978,952670.801936969,952878.810036965
952412.058439759,952412.097350339,952494.269349844,952685.731811065
952448.26176358,952448.316324245,952480.234147693,952686.341527255
952262.516005988,952262.541334444,952320.248126369,952461.387147814
952269.478343446,952269.569788686,952353.353481563,952531.48247948
952430.267128143,952430.307536916,952481.058710908,952667.002928258
952721.262970001,952721.310852371,952794.406651864,952933.803786928
952263.475998852,952263.525692562,952334.044253221,952479.123621871
952768.726543786,952768.77040083,952806.774081801,952930.264225317
952551.370076524,952551.413810229,952623.665244244,952908.877260768
952670.066054606,952670.156352458,952743.75012381,952927.331426542
952873.716272306,952873.767501191,952921.165605142,953027.75602608
952568.798100603,952568.865365674,952620.689928444,952822.028780239
952265.810664646,952265.878572848,952342.452007155,952585.382941235
952262.490926567,952262.519524421,952299.340951743,952487.908954544
952496.63805223,952496.676995985,952552.094499616,952686.695672469
952706.283782142,952706.344012515,952767.898990418,952935.529264069
952264.535014046,952264.569599748,952342.418645033,952579.992953159
952262.597577453,952262.614454336,952295.356918387,952441.836574361
952485.842102483,952485.904950844,952574.921491164,952731.067561956
952261.29042786,952261.359319169,952340.113902655,952553.374142902
952569.334089507,952569.371675961,952603.170427676,952694.274835304
952519.158448418,952519.200651337,952577.999585943,952748.903777884
952554.231525482,952554.273287665,952597.981799536,952778.737205629
952397.783094091,952397.820429978,952474.291870198,952645.100342023
952441.478086819,952441.51979982,952480.08919341,952591.463054264
952754.726077139,952754.797002144,952820.931189152,953001.184489505
952253.09698488,952253.113460753,952308.631137342,952487.721641846
952511.310438282,952511.352795729,952569.485120519,952752.863013381
952501.462104696,952501.499386368,952536.803541267,952683.257040091
952752.630367659,952752.666425565,952810.885054148,952918.444874492
952668.962631948,952669.001753897,952739.244412858,952961.031472659
952250.500304321,952250.514416801,952281.866104354,952362.386226997
952577.850362384,952577.895689078,952642.664012953,952751.84115531
952710.483017007,952710.520483253,952766.534256297,953009.636108523
952866.625130719,952866.666647168,952915.645776568,953086.470207821
952261.914734247,952261.960596347,952338.965936905,952478.78434854
952267.320773732,952267.371718732,952332.853987725,952521.137006168
952460.911701809,952460.944173314,952502.370396423,952631.681436605
952256.578022229,952256.595022826,952306.426900104,952401.992490149
952263.079390947,952263.143528476,952349.689895837,952530.998964693
952503.058061455,952503.096589787,952559.365323711,952796.924173362
952685.218080582,952685.291706121,952770.071941794,952934.036203009
952469.275391517,952469.327338233,952565.031652823,952763.179913339
952270.530360683,952270.581395369,952332.261859542,952440.737117853
952263.41076837,952263.484290604,952357.716055205,952501.668858604
952719.43950951,952719.487956657,952772.902598977,952922.362015607
952865.074419357,952865.131585816,952905.060781089,953072.758494968
952868.01447518,952868.069290198,952916.212045948,953026.287175777
952267.216268112,952267.233762504,952363.556710671,952524.527556795
952469.477359872,952469.513715504,952506.328593651,952637.039865167
952528.172407286,952528.245152702,952596.468898977,952817.393138656
952471.8104387,952471.835574507,952546.384471835,952716.530696348
952721.638508229,952721.671990955,952762.020442155,952917.280585729
952264.509778271,952264.571762658,952309.246615582,952517.865420264
952777.498109869,952777.548596355,952837.610554769,952950.98609345
952562.362497977,952562.396371933,952636.140339714,952831.671534571
952263.826408593,952263.916727203,952350.26188208,952522.774926997
952263.208509704,952263.242625253,952331.588568425,952509.540574215
952276.675233602,952276.725418245,952322.58581576,952424.256407749
952258.307305798,952258.325667769,952340.042737411,952459.411237068
952267.158746814,952267.197161528,952322.607084703,952516.621564854
952511.002459075,952511.043473784,952581.317081363,952752.458972278
952899.058441084,952899.093499876,952948.116597406,953083.544680232
952655.263215531,952655.31192616,952729.601650276,952912.635115866
952737.619461968,952737.684810551,952822.100341886,953034.539731588
952250.020256638,952250.030856804,952277.805182539,952410.555408163
952256.572250529,952256.584003332,952310.438428347,952478.636526101
952666.390063584,952666.422909795,952740.882341973,952979.55350106
952508.590394078,952508.630646457,952546.132603984,952655.879162286
952839.58206451,952839.618878949,952882.650868335,953090.157273993
952699.090452685,952699.179282202,952759.857243752,952958.466310844
952633.254504652,952633.29879426,952683.425440727,952932.450123085
952467.883916034,952467.918423725,952569.670251836,952765.895945173
952263.707195834,952263.724838384,952321.491204897,952512.650017601
952266.122706922,952266.157397738,952351.439560916,952589.983426282
952547.43436787,952547.472809705,952584.9270228,952669.02392366
952656.679312023,952656.717576916,952712.073823258,952853.920717003
952669.743746152,952669.777465514,952733.099854311,952908.21853825
952383.811866328,952383.828667344,952422.454610551,952571.452385331
952843.82582376,952843.842427584,952876.224755896,952969.660008981
952463.714059527,952463.775703981,952506.758164715,952669.17169603
952524.545355265,952524.604581199,952569.857494357,952759.980270748
952802.390467002,952802.429351461,952837.717077924,952959.831868229
952874.574017754,952874.611776932,952924.591233115,953001.781889604
952524.909396704,952524.965318531,952578.51479291,952721.144781612
952788.36245209,952788.41268994,952876.503614846,953058.422828028
952402.026165592,952402.067269214,952496.028414828,952727.44818548
952790.143123076,952790.183498781,952845.490433521,953019.475100265
952595.60574201,952595.64082035,952628.868214277,952723.772819822
952261.322679193,952261.355804069,952348.397579393,952510.972324713
952622.482100037,952622.524961843,952669.769017142,952822.795127546
952837.998317285,952838.035457775,952873.950321011,953007.96220506
952746.917347413,952746.942601859,952803.302666852,952991.216109388
952762.346379345,952762.388787945,952829.250998181,952971.028668095
952260.914330809,952260.952163607,952348.430005251,952562.558387889
952479.794061353,952479.830888006,952523.572692809,952676.002628059
952250.412614725,952250.42666208,952312.963936012,952455.340577682
952529.572378339,952529.604592212,952636.508205837,952842.818230398
952648.050420065,952648.08506565,952729.40367645,953038.831211972
952563.399252665,952563.414994875,952596.490626257,952701.058464147
952733.770075003,952733.813824247,952797.509520114,952985.18727555
952250.516922719,952250.532382065,952308.071801646,952450.497617418
952735.550069691,952735.592641285,952805.911215813,952926.350734385
952274.465770655,952274.525174311,952327.552474827,952528.234452908
952501.41741823,952501.450876256,952608.081227369,952803.392701189
952705.499137912,952705.534444594,952752.347773614,952912.603092844
952259.669972828,952259.695673837,952322.37861399,952480.966530621
952544.882076648,952544.92459427,952592.251446238,952739.391962596
952832.058045201,952832.090520236,952867.610878074,953030.508724129
952539.346430791,952539.376461844,952581.948084587,952776.067376617
952659.838191559,952659.875794659,952718.756258174,952808.592281188
952638.494442937,952638.545171679,952702.493089178,952925.999387101
952276.140722771,952276.159096354,952366.106847033,952588.59314428
952760.266009823,952760.304182228,952812.960527445,952935.40202805
952693.806445963,952693.844091232,952736.806247814,952831.878770599
952629.667544406,952629.708692697,952694.197967472,952813.899076358
952712.626053646,952712.665318338,952748.996305391,952994.092706742
952574.506166123,952574.561039735,952623.304254003,952842.465616069
952263.586968073,952263.642050438,952327.974586773,952517.356051252
952900.775882919,952900.792571587,952961.39377966,953092.061280622
952911.582101988,952911.620250165,952943.347904748,953040.419933459
952864.083204086,952864.136192548,952915.395379436,953030.091388227
952525.670417417,952525.708857319,952579.821518451,952731.823780669
952277.554420369,952277.59752192,952365.12135302,952578.771813612
952492.028146872,952492.076405336,952535.965876023,952762.304937032
952459.074435456,952459.109557685,952493.09307676,952618.331987699
952532.176356246,952532.207868641,952593.976751429,952762.274796005
952500.886453849,952500.951970634,952594.746102072,952710.696147423
952395.456432103,952395.491856319,952458.02525869,952640.394845001
952270.882628525,952270.923124796,952366.627957537,952467.413526989
952657.259416059,952657.301242373,952723.20986004,952825.699714855
952884.107367955,952884.188209863,952921.034582555,953022.745442842
952670.911764951,952670.956243096,952737.616110586,952891.473620207
952707.962417791,952708.003785282,952748.977645449,952958.782662563
952530.698046059,952530.741983377,952582.762049613,952684.662614441
952264.488755857,952264.529446655,952311.164276193,952519.140384331
952263.70721476,952263.748116498,952303.270517228,952380.8918772
952272.739746351,952272.817697006,952354.002809345,952539.895862868
952274.315661569,952274.351188827,952322.793146959,952469.308749977
952266.633828731,952266.67444308,952339.48255153,952490.205622483
952685.551009312,952685.588304862,952728.342636896,952855.308531696
952429.58205279,952429.617317366,952473.364408153,952595.127436981
952472.814408241,952472.856638059,952531.35596051,952660.093022168
952493.826292127,952493.865523448,952531.744179717,952666.35673047
952258.272945205,952258.30282009,952331.248346707,952448.677262372
952261.325270435,952261.410570951,952307.977689941,952492.785276771
952799.468724156,952799.536524078,952845.293835693,953030.891831056
952273.262365508,952273.301313873,952353.123280173,952554.294986812
952267.203452976,952267.238987601,952362.735503954,952541.732309388
952504.450102111,952504.488444634,952569.738874724,952718.244229583
952695.081894313,952695.113415842,952748.709883934,952866.586356767
952251.223897061,952251.235744039,952282.268869513,952391.06238151
952272.908319105,952272.96768095,952367.014517222,952494.751805312
952485.002442422,952485.040728523,952589.698682286,952754.664481181
952507.706487395,952507.757675518,952587.989379617,952819.064167478
952262.557740834,952262.576131156,952349.966573277,952527.49066285
952431.746464524,952431.789224151,952479.343883115,952627.057540882
952442.98232356,952443.021045569,952510.830461476,952736.93379101
952872.786108867,952872.820499175,952908.504664394,953019.552331597
952818.163269202,952818.228097573,952851.874243007,952978.906270086
952853.01467404,952853.060712451,952905.521783336,953043.745594157
952443.455183734,952443.470727432,952480.53077325,952640.43883845
952258.311527846,952258.32982884,952295.68030432,952520.76564831
952263.582601734,952263.621496193,952346.611389739,952556.174582177
952739.102063196,952739.142474016,952775.040901436,952926.134920222
952697.350389344,952697.412530176,952757.326154413,952873.680107039
952256.231941608,952256.282242486,952299.188245412,952477.642636854
952260.252766126,952260.302430339,952305.993132574,952433.767328428
952275.414826775,952275.453676089,952339.06954832,952591.440766618
952257.472359158,952257.487605784,952319.600920028,952502.737418551
952459.443141672,952459.475174992,952488.678972267,952642.288799211
952469.954436988,952469.987752537,952533.344834031,952657.704205978
952267.272841191,952267.431578343,952349.164308811,952501.034855953
952368.862234951,952368.893726008,952402.058318169,952529.946445266
952736.502456412,952736.55285538,952803.982037456,952932.517550565
952459.462375809,952459.494044622,952537.532544316,952740.675705396
952267.078541771,952267.095696213,952339.430357033,952472.978828137
952640.626433159,952640.659033016,952705.954924368,952799.442561378
952833.358456773,952833.393688005,952874.267731598,953071.984927176
952405.250486092,952405.296422586,952455.058735655,952640.367243599
952638.39005493,952638.4469636,952693.611338859,952815.304575637
952816.029460475,952816.087822343,952878.808454191,953085.149274988
952254.822630112,952254.838892662,952299.053499227,952376.918353294
952552.966043505,952553.018537805,952598.531704917,952807.153301959
952890.094078152,952890.125268066,952922.948382218,953026.844500281
952614.361174937,952614.378196171,952647.824706314,952763.150993144
952274.809906165,952274.858695188,952354.759316689,952587.602359941
952267.353575109,952267.404879496,952331.320573354,952537.450792241
952699.190405533,952699.245075896,952772.766455758,952891.896126761
952668.345556068,952668.386347008,952756.369197292,952958.458619265
952724.796585778,952724.840136237,952765.250054084,952856.105870266
952545.170383264,952545.208747399,952598.471982862,952701.165582771
952257.858452131,952257.879013509,952307.915878289,952558.950398787
952697.267922322,952697.298327936,952740.966570704,952868.792755815
952428.474490369,952428.505917207,952503.907027896,952719.127206068
952401.542610536,952401.58321867,952471.311493924,952729.94503667
952444.034463041,952444.091644955,952486.801178801,952682.303120195
952372.002175362,952372.032038133,952449.955520052,952606.811637373
952621.786153227,952621.821235022,952663.689163325,952837.665367862
952520.927295236,952520.972775599,952587.656268987,952766.362014573
952637.370098969,952637.425355943,952684.529761995,952836.101471089
952274.886197551,952274.921415981,952351.570862263,952555.170532521
952469.547435579,952469.563362714,952509.035183041,952621.84563274
952798.186082635,952798.246857303,952882.60327274,953080.577342704
952858.617017023,952858.633206981,952894.115115252,953027.337392322
952601.634047388,952601.673238173,952676.988521962,952929.867741965
952585.734428141,952585.773863622,952649.87997829,952837.962597453
952685.757719477,952685.82308164,952767.57570721,952966.132312484
952758.894489775,952758.950591959,952824.015170081,952973.147365269
952728.170515064,952728.209058639,952772.302563231,952938.58947485
952474.230102315,952474.279984053,952507.540374977,952613.475849502
952255.543872506,952255.560260257,952312.809858018,952539.813773884
952768.016326377,952768.05326271,952817.288559555,952964.944318251
952262.715934931,952262.752344585,952348.157772982,952580.132527352
952623.243395343,952623.308721345,952682.936674119,952904.197145604
952269.854354228,952269.913526527,952357.997669491,952451.22835143
952253.715048364,952253.731284473,952303.841009267,952530.661088051
952250.41664946,952250.430344022,952297.5510668,952442.830595008
952269.675427044,952269.70505557,952340.38831092,952541.740640975
952258.613025533,952258.63031494,952303.735742709,952496.849176847
952532.012018489,952532.063032887,952605.413898922,952707.207302734
952860.754055707,952860.795472844,952919.39244584,953098.064789717
952478.934481305,952478.974432007,952524.101465019,952700.624744445
952781.886636558,952781.926224781,952820.700552467,952999.952769418
952858.033285744,952858.091337896,952898.111886411,952978.294196269
952458.203347201,952458.233609626,952495.399236586,952601.598129055
952710.498033759,952710.535812934,952779.513015939,952951.651260503
952258.905996376,952258.96530606,952300.153295714,952452.003501965
952267.300776649,952267.364793334,952362.120563472,952488.832300656
952273.226589669,952273.267272971,952365.980445718,952472.826182869
952263.814901107,952263.832461438,952321.32773258,952555.75441718
952262.420443074,952262.455179008,952320.499670904,952488.373036778
952261.266886138,952261.283767996,952329.635924132,952518.397932855
952261.013378006,952261.031664271,952338.737979201,952502.637765135
952745.998092293,952746.047665212,952789.294622201,953041.096184181
952683.930467409,952684.000489232,952734.955713883,952860.869379292
952529.937440509,952529.989517481,952577.251577046,952778.390372803
952479.210366286,952479.253690609,952554.611112785,952670.02731702
952474.006357534,952474.053426178,952535.491670962,952837.158918634
952522.290117221,952522.324806761,952589.066976031,952696.156168886
952261.952040883,952261.968186586,952308.386949133,952412.469595729
952275.068154587,952275.092852255,952358.279196146,952506.870317167
952482.202027162,952482.288519375,952586.935800991,952756.285625809
952923.410332778,952923.445560384,952962.938607849,953067.229276951
952258.66774086,952258.681857694,952296.009974378,952414.517005084
952752.573999198,952752.62384978,952803.548232578,952912.041938974
952383.488662977,952383.525847549,952446.627427664,952738.116680484
952721.186074756,952721.23298993,952808.528676792,953023.487491254
952757.779931235,952757.813948759,952799.043210232,952948.661908222
952561.782073162,952561.820873805,952627.416507564,952756.304639136
952275.770853008,952275.810986256,952360.622241794,952562.096615452
952761.782489327,952761.821616694,952831.524789618,952927.957469019
952956.534103014,952956.571533933,952989.820692273,953100.796917087
952780.546116825,952780.606343614,952866.703303611,952995.689039278
952465.270440282,952465.31572926,952535.905968025,952693.765052901
952266.184741281,952266.237801776,952351.757063046,952502.434622216
952626.870117149,952626.912979396,952699.797905285,952872.972262782
952470.687989178,952470.717321956,952515.855330586,952616.395101778
952253.887751248,952253.904291525,952307.003572897,952535.601213012
952486.794881083,952486.836050823,952556.658706549,952715.82465379
952680.706101065,952680.78702403,952731.203954379,952861.879286674
952513.308375832,952513.3398678,952559.839139013,952741.197353959
952250.017368651,952250.028080364,952295.62106455,952590.732777062
952257.860021688,952257.875040694,952318.167769468,952485.034024736
952701.191037582,952701.223660392,952767.957717245,952930.981538651
952462.842103284,952462.881801737,952514.881492319,952649.38763991
952254.912509754,952254.92946802,952318.588914697,952514.377583397
952263.045566844,952263.077606783,952343.742356564,952494.580217841
952494.223688984,952494.287113567,952541.156192677,952691.15413647
952267.240450161,952267.303814489,952310.375048078,952419.163088329
952267.145219793,952267.234768528,952348.466011141,952505.077099369
952273.695125913,952273.740589222,952360.614150702,952512.154129608
952765.902443027,952765.940676239,952840.877977411,953014.571581734
952709.806508064,952709.843992054,952789.547751075,953011.647358281
952267.294255796,952267.365760732,952365.398803709,952536.102046005
952266.61474378,952266.666801651,952356.505437819,952491.364438692
952795.843007554,952795.880989979,952842.78830276,952990.220797599
952262.854694278,952262.893922706,952305.693569741,952402.260839342
952258.308421417,952258.324627618,952341.835059354,952526.850893319
952501.710426097,952501.745511232,952553.391864987,952763.302104582
952612.394034635,952612.448513924,952646.850699162,952746.550613251
952475.790065021,952475.820873512,952521.331851317,952715.288090747
952263.110693664,952263.145781441,952346.254107084,952501.708504706
952725.898062131,952725.939916186,952767.663079839,952868.290495478
952647.022632077,952647.052689761,952698.282750463,952855.687051231
952494.946734114,952494.980660681,952545.020377443,952733.660459344
952266.102680973,952266.120579551,952309.122336925,952382.365756963
952273.683278764,952273.722354206,952338.171691575,952578.074793186
952257.651069118,952257.667973229,952302.738174342,952381.619448064
952501.334118999,952501.38506817,952598.508123059,952753.189238699
952261.971719968,952261.989808464,952335.033867353,952563.667014368
952249.985427722,952250.028310118,952295.894292811,952581.229606742
952484.045323562,952484.061392654,952521.823260401,952645.203016871
952631.718144596,952631.783939034,952707.790627329,952967.991485837
952699.470392405,952699.512566112,952731.537521255,952805.668844044
952776.846542979,952776.876183591,952814.724746058,953009.569981243
952252.306252658,952252.31907366,952303.639288227,952452.266755674
952266.874553542,952266.91645442,952328.636081724,952490.565770755
952494.774051432,952494.810109039,952555.15060725,952679.870411668
952473.022317661,952473.076561036,952520.059087549,952697.279628706
952250.455773145,952250.469580145,952289.114351892,952441.43722252
952502.934398059,952502.972444093,952545.186902541,952673.677325345
952275.08674978,952275.132688799,952361.852706196,952595.068386081
952493.934055095,952493.982954734,952591.707282109,952742.672338416
952949.930467114,952949.963994439,952989.795661911,953104.086253138
952683.53049285,952683.56977989,952734.432790695,952876.793987924
952474.586160254,952474.624869607,952537.056294785,952653.72624643
952494.908041139,952494.940269497,952539.48379429,952653.740063524
952772.542030145,952772.594205771,952823.980451028,952936.486583723
952802.785939892,952802.860336145,952879.935031694,953072.978754785
952680.403577201,952680.444778967,952743.600899855,952849.496783867
952369.055989522,952369.072278885,952405.720505651,952530.077770499
952671.666554208,952671.700600963,952755.568493924,952979.037661272
952481.462062208,952481.499448142,952560.768583418,952779.896281676
952263.194574533,952263.231295742,952311.994681529,952529.26381106
952859.965086028,952860.019011687,952899.302342481,952991.473568471
952619.681462029,952619.744609647,952677.95485476,952829.910498737
952707.206023765,952707.259667205,952750.666988588,952875.751418628
952461.956168982,952462.00857065,952542.224821245,952655.81636171
952263.152195146,952263.184240515,952307.484485847,952406.959907934
952693.85440951,952693.898884128,952742.871875101,952879.250759108
952258.426738761,952258.446369467,952321.57910797,952493.808885021
952602.839038483,952602.877763113,952659.250594,952796.763599781
952402.678547431,952402.7262812,952517.54545237,952779.558681244
952275.884830557,952275.933667923,952367.127021424,952553.3817773
952795.327762238,952795.359876005,952856.414291695,953008.573664082
952419.998060826,952420.033412532,952457.970573288,952561.811605437
952700.831471906,952700.866594981,952767.629253198,952900.723718735
952556.199408885,952556.254374577,952595.843353517,952767.636588804
952721.165383021,952721.196669782,952768.600097587,952938.990931996
952886.300077928,952886.345438336,952987.150591106,953083.743083811
952777.220969707,952777.25739646,952845.502002098,952942.06694694
952787.684443727,952787.730599351,952916.704428128,953072.238467617
952639.5424595,952639.581263675,952705.379487144,952848.419818467
952262.565921169,952262.583154975,952321.594240753,952427.495620311
952533.578396418,952533.638684865,952594.889256389,952704.608097834
952832.142282562,952832.200393245,952889.687354586,953035.600618
952815.878520712,952815.929190632,952855.22220035,953011.136253814
952712.262423832,952712.318839214,952778.010236899,952938.885717388
952794.438078129,952794.49716981,952844.037215158,952945.937955635
952539.018925528,952539.084208914,952594.16314696,952795.64061882
952274.264259372,952274.306326991,952320.764970675,952527.648966751
952904.842458892,952904.881163665,952942.932245073,953046.178516664
952258.06419869,952258.08337573,952319.984455446,952465.039751491
952596.585321073,952596.625243983,952631.358964176,952796.303702055
952532.022031295,952532.064357457,952601.009208395,952815.989865289
952769.485709559,952769.523696883,952845.135154586,953020.193587077
952770.266435897,952770.305867395,952823.693749554,952977.131292679
952637.986036452,952638.023319375,952668.544317195,952823.625821346
952488.395345726,952488.44501528,952585.705138682,952696.824062159
952512.690413718,952512.731032757,952558.20539778,952680.486197981
952639.900392746,952639.960123138,952708.209787785,952947.545448876
952430.611641192,952430.70336191,952475.611457627,952555.873071964
952263.135547388,952263.225318635,952353.489215554,952469.269241766
952782.972898538,952783.009992463,952820.968306432,952967.955623906
952362.354137994,952362.394625564,952400.013590176,952522.126839012
952413.974415579,952414.011437788,952460.673782273,952689.265260219
952249.985958499,952250.029464221,952315.05138623,952552.940568188
952254.271159081,952254.288114972,952311.017121369,952461.763217762
952253.10999598,952253.125976966,952311.946027378,952585.779485102
952729.742051085,952729.82417684,952783.346894634,952912.643530743
952517.332380265,952517.36553207,952577.240975837,952739.332317777
952706.87441295,952706.947287423,952816.809571044,952968.707824076
952785.55692159,952785.595523189,952840.684540215,953060.952425612
952273.640977473,952273.688854541,952348.389847829,952531.349664495
952782.418098548,952782.474594104,952862.725118733,953026.847382379
952622.266117432,952622.321155742,952745.301109178,952947.505110879
952276.062894943,952276.173936202,952312.340268227,952445.622696888
